"aggregated_crossings_id","barrier_id","internal_name","crossing_source","crossing_feature_type","crossing_type_code","barrier_status","transport_line_structured_name_1","rail_track_name","blue_line_key","watercourse_name","road_name","structure_type","structure_owner","private_owner_details","structure_list_status","assessment_type_completed","reason_for_exclusion","method_of_exclusion","partial_passability","partial_passability_notes","upstream_habitat_quality","constructability","estimated_cost_$","priority","type_of_rehabilitation","rehabilitated_by","rehabilitated_date","estimated_rehabilitation_cost_$","actual_project_cost_$","next_steps","timeline_for_next_steps","lead_for_next_steps","others_involved_in_next_steps","reason","notes","supporting_links","modelled_crossing_id","pscis_status","crossing_subtype_code","pscis_road_name","pscis_stream_name","pscis_assessment_comment","pscis_assessment_date","dam_name","dam_height","dam_owner","dam_use","dam_operating_status","utm_zone","utm_easting","utm_northing","downstream_route_measure","wscode","localcode","watershed_group_code","gnis_stream_name","barriers_anthropogenic_dnstr","barriers_anthropogenic_dnstr_count","barriers_anthropogenic_habitat_wcrp_upstr","barriers_anthropogenic_habitat_wcrp_upstr_count","barriers_ch_cm_co_pk_sk_dnstr","barriers_st_dnstr","barriers_wct_dnstr","ch_spawning_km","ch_rearing_km","ch_spawning_belowupstrbarriers_km","ch_rearing_belowupstrbarriers_km","cm_spawning_km","cm_spawning_belowupstrbarriers_km","co_spawning_km","co_rearing_km","co_rearing_ha","co_spawning_belowupstrbarriers_km","co_rearing_belowupstrbarriers_km","co_rearing_belowupstrbarriers_ha","pk_spawning_km","pk_spawning_belowupstrbarriers_km","sk_spawning_km","sk_rearing_km","sk_rearing_ha","sk_spawning_belowupstrbarriers_km","sk_rearing_belowupstrbarriers_km","sk_rearing_belowupstrbarriers_ha","st_spawning_km","st_rearing_km","st_spawning_belowupstrbarriers_km","st_rearing_belowupstrbarriers_km","wct_spawning_km","wct_rearing_km","wct_spawning_belowupstrbarriers_km","wct_rearing_belowupstrbarriers_km","all_spawning_km","all_spawning_belowupstrbarriers_km","all_rearing_km","all_rearing_belowupstrbarriers_km","all_spawningrearing_km","all_spawningrearing_belowupstrbarriers_km","set_id","total_hab_gain_set","num_barriers_set","avg_gain_per_barrier","dnstr_set_ids","rank_avg_gain_per_barrier","rank_avg_gain_tiered","rank_total_upstr_hab","rank_combined","tier_combined","label_in_wcrp","elko_region","geom"
"1024706616",NULL,NULL,"MODELLED CROSSINGS","ROAD, RESOURCE/OTHER","OBS","PASSABLE",NULL,NULL,356568903,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24706616,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,650916,5561176,"55388.8339049521","300.625474.584724.501797","300.625474.584724.501797.697024","ELKR","Fording River","11e03b9a-0a3f-4022-b534-7e3de9eece2e",1,"1004600666;1004603413;1004604060;1004604062;1004604114;1004604116;1004604121;1004604674;1004605606;1004606284;1024706649;197825;197827",13,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28.0722088683879","32.1988134491635","1.56","1.56","28.07","28.07","32.2","32.2","32.65","32.65",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no","above_elko","01010000E0BD0B0000B1D3F87098513B417A15243AA36B2341ED9AA5B4EF789940287059AF9A0BEB40"
"1024706646",NULL,NULL,"MODELLED CROSSINGS","ROAD, RESOURCE/OTHER","OBS","PASSABLE",NULL,NULL,356570562,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24706646,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,649023,5538746,"126351.133290732","300.625474.584724","300.625474.584724.568019","ELKR","Elk River","11e03b9a-0a3f-4022-b534-7e3de9eece2e",1,"1004600044;1004600045;1004600051;1004600054;1004600189;1004603040;1004603316;1004603451;1004604003;1004604004;1004604005;1004604006;1004604012;1004604016;1004605375;1004605556;1004605651;1004605688;1004605839;1004606929;1024735335;1024747094;1024754900;197520;197526;197527;197553;197554;197555;197828;62271;da28f1e5-4fb1-43cd-ac85-123d6735677e",32,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","208.572357677707","287.452170342155","208.07","271.06","208.57","208.57","287.45","287.45","287.47","287.47",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no","above_elko","01010000E0BD0B0000D5A1863F82553B419CCECA22EBBB22411C4F936AA36093406D76F521F2D8FE40"
"1024706648",NULL,NULL,"MODELLED CROSSINGS","ROAD, RESOURCE/OTHER","OBS","PASSABLE","River Rd",NULL,356570562,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24706648,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,637651,5462188,"23798.2880553281","300.625474.584724","300.625474.584724.100997","ELKR","Elk River","11e03b9a-0a3f-4022-b534-7e3de9eece2e",1,"1004600013;1004600015;1004600018;1004600019;1004600022;1004600025;1004600041;1004600042;1004600044;1004600045;1004600051;1004600054;1004600084;1004600085;1004600086;1004600115;1004600118;1004600120;1004600126;1004600129;1004600131;1004600132;1004600135;1004600143;1004600156;1004600159;1004600160;1004600174;1004600176;1004600189;1004600195;1004600227;1004600317;1004600320;1004600323;1004600326;1004600327;1004600328;1004600342;1004600346;1004600350;1004600352;1004600378;1004600380;1004600381;1004600433;1004600434;1004600435;1004600436;1004600438;1004600440;1004600441;1004600442;1004600451;1004600452;1004600457;1004600470;1004600508;1004600588;1004600594;1004600666;1004600699;1004600715;1004600735;1004600736;1004600739;1004600758;1004600835;1004600851;1004600945;1004600956;1004601090;1004601099;1004601125;1004601193;1004601225;1004601251;1004601285;1004601374;1004601393;1004601403;1004601457;1004601519;1004601583;1004601603;1004601754;1004601755;1004601757;1004601761;1004601762;1004601913;1004602074;1004602161;1004602170;1004602197;1004602198;1004602324;1004602341;1004602344;1004602419;1004602454;1004602949;1004602958;1004602974;1004603040;1004603194;1004603242;1004603244;1004603263;1004603285;1004603316;1004603413;1004603451;1004603948;1004603990;1004604003;1004604004;1004604005;1004604006;1004604012;1004604016;1004604060;1004604062;1004604098;1004604105;1004604114;1004604116;1004604117;1004604121;1004604147;1004604202;1004604205;1004604206;1004604208;1004604237;1004604257;1004604422;1004604442;1004604461;1004604469;1004604481;1004604566;1004604611;1004604674;1004604943;1004605000;1004605053;1004605096;1004605107;1004605197;1004605375;1004605430;1004605556;1004605606;1004605629;1004605651;1004605688;1004605839;1004606108;1004606266;1004606284;1004606581;1004606675;1004606677;1004606678;1004606705;1004606710;1004606718;1004606721;1004606732;1004606741;1004606751;1004606781;1004606785;1004606788;1004606794;1004606800;1004606802;1004606808;1004606815;1004606818;1004606821;1004606824;1004606831;1004606908;1004606918;1004606929;1004607003;1004607028;1004607029;1004607409;1004607470;1004607522;1004607575;1004607598;1024706649;1024733652;1024734106;1024734150;1024734179;1024734206;1024734248;1024734250;1024734251;1024734255;1024734256;1024734259;1024734509;1024734526;1024734735;1024734736;1024734737;1024734738;1024734739;1024734740;1024734741;1024734755;1024734756;1024734829;1024734830;1024734942;1024735050;1024735335;1024747094;1024752563;1024752650;1024754325;1024754900;1024760703;1024760705;103033;13635d39-ee0f-4d0c-bb9c-9649ac9a5c63;197520;197526;197527;197533;197534;197542;197553;197554;197555;197559;197565;197570;197571;197572;197578;197579;197580;197581;197583;197825;197827;197828;199903;199904;199906;50152;50153;50181;50185;50254;50255;50276;50277;60c42164-042e-492f-8ae0-31413e16f87e;61608;62167;62181;62182;62271;62413;62416;62423;84b62416-5a21-4c6c-925c-86db9cb2106b;98a6d14e-ea75-446a-80e5-8709bf2eb8e9;ad12484a-f905-460d-a7ec-509f7fd6c892;ca143804-45bf-42da-90a4-16a6498d60a7;da28f1e5-4fb1-43cd-ac85-123d6735677e;da63680c-0ffd-447a-941b-d59e42c0fa8b;e86b513c-3dce-4b4a-a49e-e86e4dac935e",281,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","732.07680695332","861.179750556082","628.9","670.38","732.08","732.08","861.18","861.18","948.35","948.35",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no","above_elko","01010000E0BD0B0000F69691EECF4F3B41A3D4127A835F2041007C14AE47B58C40689D7F6F923DD740"
"1024706649",NULL,NULL,"MODELLED CROSSINGS","ROAD, RESOURCE/OTHER","CBS","POTENTIAL",NULL,NULL,356561443,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24706649,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,653617,5570027,"823.634783753351","300.625474.584724.501797.868261","300.625474.584724.501797.868261","ELKR",NULL,"197827;11e03b9a-0a3f-4022-b534-7e3de9eece2e",2,NULL,NULL,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00504999227958509","0","0.01","0","0","0.01","0.01","0.01","0.01","294302","0.01",1,"0.01000000000000000000","{409842}","103","161","140","139","D","no","above_elko","01010000E0BD0B00006289A2CC9E573B41831B1D2CF3B223410000000000189D406625810914BD8940"
"1024706651",NULL,NULL,"MODELLED CROSSINGS","ROAD, RESOURCE/OTHER","OBS","PASSABLE",NULL,NULL,356568903,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24706651,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,652125,5558622,"51794.591101741","300.625474.584724.501797","300.625474.584724.501797.669032","ELKR","Fording River","11e03b9a-0a3f-4022-b534-7e3de9eece2e",1,"1004600666;1004603413;1004604060;1004604062;1004604114;1004604116;1004604117;1004604121;1004604674;1004605606;1004606284;1024706649;197825;197827",14,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31.6170220677962","35.7928112177436","5.1","5.15","31.62","31.62","35.79","35.79","36.25","36.25",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no","above_elko","01010000E0BD0B00009E4435838F573B41716CF7080F5923414B3891F8B8E49840C7324EEA524AE940"
"1024706664",NULL,NULL,"MODELLED CROSSINGS","ROAD, RESOURCE/OTHER","OBS","PASSABLE",NULL,NULL,356563721,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24706664,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,647851,5527798,"5453.80564088626","300.625474.584724.507380","300.625474.584724.507380.183340","ELKR","Brûlé Creek","197559;197533;11e03b9a-0a3f-4022-b534-7e3de9eece2e",3,NULL,NULL,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14.0839866803199","16.8341588640073","14.08","16.83","14.08","14.08","16.83","16.83","16.83","16.83",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no","above_elko","01010000E0BD0B00005D76102075563B41A62D8FE5E965224139627AC7FF479540CF2A7B3ECE4DB540"
"1024706682",NULL,NULL,"MODELLED CROSSINGS","RAIL","OBS","PASSABLE",NULL,"None",356563592,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24706682,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,667517,5488565,"519.419342408016","300.625474.584724.412090.745541","300.625474.584724.412090.745541","ELKR","Andy Good Creek","11e03b9a-0a3f-4022-b534-7e3de9eece2e",1,"1004600433;1004600434;1004600435;1004600436;1004600438;1004600440;1004600441;1004600442;1004600451;1004600452;1004600457",11,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5.79028775702325","8.61947467652722","5.79","7.79","5.79","5.79","8.62","8.62","8.62","8.62",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no","above_elko","01010000E0BD0B0000DD3490525EB63B414814B6F9CA492141310EFA54C44A9740094231D05A3B8040"
"1024706684",NULL,NULL,"MODELLED CROSSINGS","RAIL","OBS","PASSABLE",NULL,"None",356565783,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24706684,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,659701,5494226,"25092.7668059429","300.625474.584724.412090","300.625474.584724.412090.486369","ELKR","Michel Creek","11e03b9a-0a3f-4022-b534-7e3de9eece2e",1,"1004600118;1004600120;1004600433;1004600434;1004600435;1004600436;1004600438;1004600440;1004600441;1004600442;1004600451;1004600452;1004600457;1004600835;1004601099;1004601913;1004602197;1004604205;1004604206;1004604208;1004604237;1004605096;1004606741;1004606908;1024760703;1024760705;50254;50255;da63680c-0ffd-447a-941b-d59e42c0fa8b",29,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","29.9747178086355","38.2704409818874","27.07","30.49","29.97","29.97","38.27","38.27","38.27","38.27",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no","above_elko","01010000E0BD0B00004A12DB833A953B4101396095C36D2141A0E697A879129540C93B59133181D840"
"1024706686",NULL,NULL,"MODELLED CROSSINGS","RAIL","OBS","PASSABLE",NULL,"None",356566667,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24706686,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,660535,5504407,"655.525488485377","300.625474.584724.412090.240087","300.625474.584724.412090.240087","ELKR","Alexander Creek","11e03b9a-0a3f-4022-b534-7e3de9eece2e",1,"1004600126;1004600131;1004600132;1004600323;1004600715;1004600735;1004600736;1004600739;1004600758;1004601393;1004602454;1004603990;1004604257;1004606266;1004606675;1004606677;1004606815;1004606818;1024734509;1024734526",20,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","35.2030110281313","50.2874110045989","32.92","37.86","35.2","35.2","50.29","50.29","50.29","50.29",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no","above_elko","01010000E0BD0B0000B6CB24DC58933B411D6F969374BD2141B8F1135D7E249340F3984E33347C8440"
"1024706687",NULL,NULL,"MODELLED CROSSINGS","RAIL","OBS","PASSABLE",NULL,"None",356565783,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24706687,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,660424,5503678,"13795.8941273824","300.625474.584724.412090","300.625474.584724.412090.250927","ELKR","Michel Creek","11e03b9a-0a3f-4022-b534-7e3de9eece2e",1,"1004600115;1004600118;1004600120;1004600350;1004600352;1004600378;1004600380;1004600381;1004600433;1004600434;1004600435;1004600436;1004600438;1004600440;1004600441;1004600442;1004600451;1004600452;1004600457;1004600588;1004600594;1004600835;1004600851;1004600945;1004600956;1004601099;1004601519;1004601913;1004602197;1004604205;1004604206;1004604208;1004604237;1004605096;1004605107;1004606741;1004606794;1004606824;1004606908;1004607003;1004607575;1024760703;1024760705;50254;50255;50276;50277;da63680c-0ffd-447a-941b-d59e42c0fa8b",48,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","75.5454765913815","101.636046628105","70.26","86.16","75.55","75.55","101.64","101.64","101.64","101.64",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no","above_elko","01010000E0BD0B00007F0EED7D48933B41F1DD0732B2B72141F6487104CB429340EF1CC472F2F1CA40"
"1024706688",NULL,NULL,"MODELLED CROSSINGS","RAIL","OBS","PASSABLE",NULL,"None",356565783,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24706688,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,660286,5504220,"13103.0348434915","300.625474.584724.412090","300.625474.584724.412090.250927","ELKR","Michel Creek","11e03b9a-0a3f-4022-b534-7e3de9eece2e",1,"1004600115;1004600118;1004600120;1004600350;1004600352;1004600378;1004600380;1004600381;1004600433;1004600434;1004600435;1004600436;1004600438;1004600440;1004600441;1004600442;1004600451;1004600452;1004600457;1004600588;1004600594;1004600835;1004600851;1004600945;1004600956;1004601099;1004601519;1004601913;1004602197;1004604205;1004604206;1004604208;1004604237;1004605096;1004605107;1004606741;1004606794;1004606824;1004606908;1004607003;1004607575;1024760703;1024760705;50254;50255;50276;50277;da63680c-0ffd-447a-941b-d59e42c0fa8b",48,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","76.2384765913815","102.329046628105","70.95","86.85","76.24","76.24","102.33","102.33","102.33","102.33",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no","above_elko","01010000E0BD0B000032651D857A923B4147B81DB2C1BB2141052C349F312893403C64C0758497C940"
"1024706690",NULL,NULL,"MODELLED CROSSINGS","RAIL","OBS","PASSABLE",NULL,"None",356551142,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24706690,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,652515,5518610,"218.214529126706","300.625474.584724.451535","300.625474.584724.451535","ELKR","Dalzell Creek","11e03b9a-0a3f-4022-b534-7e3de9eece2e",1,"1004600326;1004602324;1004602344;1024734829;1024734830",5,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.12449390884138","3.50293584925499","0.83","0.83","2.12","2.12","3.5","3.5","3.5","3.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no","above_elko","01010000E0BD0B0000E9ADBBFA236D3B41C42EAA33692322410000000000149240BCE72F6CDD466B40"
"1024706691",NULL,NULL,"MODELLED CROSSINGS","RAIL","OBS","PASSABLE",NULL,"None",356570562,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24706691,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,653061,5519852,"101249.295342533","300.625474.584724","300.625474.584724.458731","ELKR","Elk River","11e03b9a-0a3f-4022-b534-7e3de9eece2e",1,"1004600041;1004600042;1004600044;1004600045;1004600051;1004600054;1004600189;1004600508;1004600666;1004601125;1004601193;1004602341;1004602949;1004602958;1004602974;1004603040;1004603242;1004603244;1004603263;1004603316;1004603413;1004603451;1004603948;1004604003;1004604004;1004604005;1004604006;1004604012;1004604016;1004604060;1004604062;1004604098;1004604105;1004604114;1004604116;1004604117;1004604121;1004604147;1004604422;1004604461;1004604469;1004604481;1004604566;1004604611;1004604674;1004604943;1004605000;1004605053;1004605375;1004605430;1004605556;1004605606;1004605629;1004605651;1004605688;1004605839;1004606108;1004606284;1004606581;1004606705;1004606710;1004606918;1004606929;1004607028;1004607029;1004607409;1004607470;1004607522;1004607598;1024706649;1024734942;1024735050;1024735335;1024747094;1024754900;13635d39-ee0f-4d0c-bb9c-9649ac9a5c63;197520;197526;197527;197533;197534;197553;197554;197555;197559;197565;197825;197827;197828;61608;62167;62181;62182;62271;62413;62416;62423;da28f1e5-4fb1-43cd-ac85-123d6735677e",98,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","418.625388978446","527.446183030421","344.7","418.68","418.63","418.63","527.45","527.45","534.52","534.52",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no","above_elko","01010000E0BD0B0000EBE7302DA26E3B41726F56B7952D2241000E2DB21D1792408617B9B914B8F840"
"1024706692",NULL,NULL,"MODELLED CROSSINGS","RAIL","OBS","PASSABLE",NULL,"None",356570562,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24706692,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,652457,5513357,"92676.4239435275","300.625474.584724","300.625474.584724.417270","ELKR","Elk River","11e03b9a-0a3f-4022-b534-7e3de9eece2e",1,"1004600041;1004600042;1004600044;1004600045;1004600051;1004600054;1004600189;1004600326;1004600508;1004600666;1004601125;1004601193;1004601225;1004602074;1004602324;1004602341;1004602344;1004602949;1004602958;1004602974;1004603040;1004603242;1004603244;1004603263;1004603316;1004603413;1004603451;1004603948;1004604003;1004604004;1004604005;1004604006;1004604012;1004604016;1004604060;1004604062;1004604098;1004604105;1004604114;1004604116;1004604117;1004604121;1004604147;1004604422;1004604461;1004604469;1004604481;1004604566;1004604611;1004604674;1004604943;1004605000;1004605053;1004605375;1004605430;1004605556;1004605606;1004605629;1004605651;1004605688;1004605839;1004606108;1004606284;1004606581;1004606705;1004606710;1004606751;1004606918;1004606929;1004607028;1004607029;1004607409;1004607470;1004607522;1004607598;1024706649;1024734829;1024734830;1024734942;1024735050;1024735335;1024747094;1024752563;1024754900;13635d39-ee0f-4d0c-bb9c-9649ac9a5c63;197520;197526;197527;197533;197534;197553;197554;197555;197559;197565;197825;197827;197828;61608;62167;62181;62182;62271;62413;62416;62423;da28f1e5-4fb1-43cd-ac85-123d6735677e",107,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","453.162655255102","571.291832473921","373.36","448","453.16","453.16","571.29","571.29","578.36","578.36",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no","above_elko","01010000E0BD0B0000AE4BC7938C6F3B410656843AA8FA21410000000000AA91401F0279C846A0F640"
"1024706693",NULL,NULL,"MODELLED CROSSINGS","RAIL","OBS","PASSABLE",NULL,"None",356565258,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24706693,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,652735,5514736,"1041.87350483747","300.625474.584724.427766","300.625474.584724.427766.030001","ELKR","Cummings Creek","11e03b9a-0a3f-4022-b534-7e3de9eece2e",1,"1004601225;1004602074;1024752563",3,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22.2589044345914","29.1871768543196","17.68","18.04","22.26","22.26","29.19","29.19","29.19","29.19",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no","above_elko","01010000E0BD0B0000380358DAEF6F3B41B3DE373F9F0522416A21A7EB18DE914053570D787E479040"
"1024706695",NULL,NULL,"MODELLED CROSSINGS","RAIL","OBS","PASSABLE",NULL,"None",356563871,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24706695,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,654743,5528931,"1244.69756933824","300.625474.584724.501797.033182","300.625474.584724.501797.033182","ELKR","Line Creek","11e03b9a-0a3f-4022-b534-7e3de9eece2e",1,"1004603948;1004604098;1004604105;1004604147;1004604461;1004604469;1004604481;1004604566;1004605000;1004605053;1004605629;1004606108;1004606581;1004607470;1004607598;1024734942",16,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14.7586797053137","19.9558555554441","9.74","12.66","14.76","14.76","19.96","19.96","19.96","19.96",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no","above_elko","01010000E0BD0B00008C0C599F98703B41E3A7FC5C9B7522410000000000BC9340BCD99D4FCA729340"
"1024706697",NULL,NULL,"MODELLED CROSSINGS","RAIL","OBS","PASSABLE",NULL,"None",356528119,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24706697,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11,653743,5523388,"474.853610141918","300.625474.584724.478727","300.625474.584724.478727","ELKR","Grave Creek","11e03b9a-0a3f-4022-b534-7e3de9eece2e",1,"1004601125;13635d39-ee0f-4d0c-bb9c-9649ac9a5c63;197565;62423",4,NULL,NULL,"","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13.3805565949366","18.9303967554846","6.67","10.6","13.38","13.38","18.93","18.93","18.93","18.93",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no","above_elko","01010000E0BD0B0000ECA4EF48806F3B41224DF3D6A84922415C693B868FB5924026B11B63A8AD7D40"
